,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
Mean1,312.58,312.58,312.60975,0.02975000000003547,False,0.15949999999998,0.18925000000001546,1,0.526933093088112,312.5945,0.014499999999998181,0.01525000000003729,33.61344537811119
Mean1,312.76925,312.76925,312.8015,0.03224999999997635,False,0.15975000000003092,0.19200000000000728,1,0.5519038137426241,312.786,0.01675000000000182,0.015499999999974534,31.00775193800723
Mean1,312.96125,312.96125,312.9905,0.02924999999999045,False,0.15775000000002137,0.18700000000001182,1,0.52220520360957,312.97575,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,313.14825,313.14825,313.1795,0.03125,False,0.15974999999997408,0.19099999999997408,1,0.5352209836970844,313.16325,0.014999999999986358,0.016250000000013642,32.0
Mean1,313.33925,313.33925,313.37075,0.03149999999999409,False,0.15850000000000364,0.18999999999999773,1,0.5484957992440896,313.35525,0.016000000000019554,0.015499999999974534,31.746031746037705
Mean1,313.52925,313.52925,313.559,0.02975000000003547,False,0.15899999999999181,0.18875000000002728,1,0.5477330758908551,313.54375,0.014499999999998181,0.01525000000003729,33.61344537811119
Mean1,313.718,313.718,313.75,0.031999999999982265,False,0.1605000000000132,0.19249999999999545,1,0.5496102862840904,313.73425000000003,0.016250000000013642,0.015749999999968622,31.25000000001732
Mean1,313.9105,313.9105,313.94,0.02949999999998454,False,0.15800000000001546,0.1875,1,0.5231061503075957,313.925,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,314.098,314.098,314.12925,0.03125,False,0.15999999999996817,0.19124999999996817,1,0.5322294739995531,314.113,0.014999999999986358,0.016250000000013642,32.0
Mean1,314.28925,314.28925,314.32075,0.03149999999999409,False,0.15874999999999773,0.19024999999999181,1,0.5461270235709236,314.30525,0.016000000000019554,0.015499999999974534,31.746031746037705
Mean1,314.4795,314.4795,314.50875,0.029250000000047294,False,0.1592499999999859,0.1885000000000332,1,0.5224510840361614,314.494,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,314.668,314.668,314.70025,0.03224999999997635,False,0.1602500000000191,0.19249999999999545,1,0.5488222182495233,314.68425,0.016250000000013642,0.01599999999996271,31.00775193800723
Mean1,314.8605,314.8605,314.89,0.02949999999998454,False,0.15825000000000955,0.1877499999999941,1,0.5217484359934601,314.875,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,315.04825,315.04825,315.08025,0.031999999999982265,False,0.15900000000004866,0.19100000000003092,1,0.5687889858588464,315.06350000000003,0.01525000000003729,0.016749999999944976,31.25000000001732
Mean1,315.23925,315.23925,315.27075,0.03149999999999409,False,0.15874999999999773,0.19024999999999181,1,0.5463085889388635,315.25525,0.01599999999996271,0.015500000000031378,31.746031746037705
Mean1,315.4295,315.4295,315.45875,0.02924999999999045,False,0.15974999999997408,0.18899999999996453,1,0.5208482204944778,315.444,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,315.6185,315.6185,315.6505,0.03200000000003911,False,0.16049999999995634,0.19249999999999545,1,0.548838805810582,315.63475,0.016250000000013642,0.015750000000025466,31.24999999996181
Mean1,315.811,315.811,315.8405,0.029500000000041382,False,0.15799999999995862,0.1875,1,0.5262424588023972,315.82550000000003,0.014500000000055024,0.014999999999986358,33.89830508469821
Mean1,315.9985,315.9985,316.0295,0.03100000000000591,False,0.1602500000000191,0.191250000000025,1,0.5379248294640497,316.01325,0.014750000000049113,0.0162499999999568,32.25806451612288
Mean1,316.18975,316.18975,316.22125,0.03149999999999409,False,0.15850000000000364,0.18999999999999773,1,0.5500334239912501,316.20550000000003,0.015750000000025466,0.015749999999968622,31.746031746037705
Mean1,316.37975,316.37975,316.40925,0.02949999999998454,False,0.15975000000003092,0.18925000000001546,1,0.532426848258936,316.39425,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,316.569,316.569,316.60200000000003,0.03300000000001546,False,0.15899999999993497,0.19199999999995043,1,0.5844150901466502,316.586,0.016999999999995907,0.016000000000019554,30.303030303016104
Mean1,316.76099999999997,316.76099999999997,316.7905,0.029500000000041382,False,0.15825000000000955,0.18775000000005093,1,0.5237936309047803,316.7755,0.014500000000055024,0.014999999999986358,33.89830508469821
Mean1,316.94875,316.94875,316.98,0.03125,False,0.16024999999996226,0.19149999999996226,1,0.5363196023665371,316.96375,0.014999999999986358,0.016250000000013642,32.0
Mean1,317.14025,317.14025,317.1715,0.03125,False,0.15850000000000364,0.18975000000000364,1,0.5486839717003164,317.15575,0.015500000000031378,0.015749999999968622,32.0
Mean1,317.33,317.33,317.35925,0.02924999999999045,False,0.15950000000003683,0.18875000000002728,1,0.524212109968825,317.3445,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,317.51875,317.51875,317.551,0.03224999999997635,False,0.1602500000000191,0.19249999999999545,1,0.5482674179901307,317.5355,0.01675000000000182,0.015499999999974534,31.00775193800723
Mean1,317.71125,317.71125,317.741,0.029749999999978627,False,0.15775000000002137,0.1875,1,0.5249030158494302,317.726,0.01474999999999227,0.014999999999986358,33.613445378175406
Mean1,317.89875,317.89875,317.93075,0.031999999999982265,False,0.15975000000003092,0.1917500000000132,1,0.5636712663647544,317.914,0.015249999999980446,0.01675000000000182,31.25000000001732
Mean1,318.0905,318.0905,318.12175,0.03125,False,0.15874999999999773,0.18999999999999773,1,0.5489936888922898,318.10625,0.015749999999968622,0.015500000000031378,32.0
Mean1,318.2805,318.2805,318.31,0.02949999999998454,False,0.1602500000000191,0.18975000000000364,1,0.5222869281501321,318.295,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,318.47025,318.47025,318.5025,0.03224999999997635,False,0.15974999999997408,0.19199999999995043,1,0.5539396596591329,318.487,0.01675000000000182,0.015499999999974534,31.00775193800723
Mean1,318.66225,318.66225,318.6915,0.029250000000047294,False,0.15874999999999773,0.18800000000004502,1,0.5240081413816241,318.67675,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,318.85025,318.85025,318.882,0.03174999999998818,False,0.16124999999999545,0.19299999999998363,1,0.5432105986323811,318.86575,0.015499999999974534,0.016250000000013642,31.496062992137713
Mean1,319.04325,319.04325,319.07325,0.029999999999972715,False,0.15825000000000955,0.18824999999998226,1,0.5338975815373854,319.058,0.01474999999999227,0.015249999999980446,33.33333333336365
Mean1,319.2315,319.2315,319.262,0.030500000000017735,False,0.1605000000000132,0.19100000000003092,1,0.5315252130262992,319.24625000000003,0.014750000000049113,0.015749999999968622,32.78688524588257
Mean1,319.4225,319.4225,319.45475,0.03224999999997635,False,0.15850000000000364,0.19074999999998,1,0.5811701219915933,319.43850000000003,0.016000000000019554,0.0162499999999568,31.00775193800723
Mean1,319.61325,319.61325,319.6425,0.02924999999999045,False,0.1602500000000191,0.18950000000000955,1,0.5275697060257358,319.62775,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,319.80275,319.80275,319.835,0.03224999999997635,False,0.1602500000000191,0.19249999999999545,1,0.5509183656176022,319.8195,0.01675000000000182,0.015499999999974534,31.00775193800723
Mean1,319.99525,319.99525,320.02475,0.02949999999998454,False,0.15850000000000364,0.18799999999998818,1,0.5252629700536181,320.00975,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,320.18325,320.18325,320.21475,0.03149999999999409,False,0.1605000000000132,0.19200000000000728,1,0.5406399163673877,320.19825000000003,0.015000000000043201,0.016499999999950887,31.746031746037705
Mean1,320.37525,320.37525,320.40625,0.03100000000000591,False,0.15825000000000955,0.18925000000001546,1,0.544022489188585,320.39050000000003,0.01525000000003729,0.015749999999968622,32.25806451612288
Mean1,320.5645,320.5645,320.5945,0.029999999999972715,False,0.1602500000000191,0.19024999999999181,1,0.5296885153495396,320.579,0.014499999999998181,0.015499999999974534,33.33333333336365
Mean1,320.75475,320.75475,320.78675,0.031999999999982265,False,0.15975000000003092,0.1917500000000132,1,0.5563126913642972,320.77125,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,320.9465,320.9465,320.97625,0.029749999999978627,False,0.15874999999999773,0.18849999999997635,1,0.5536083939971793,320.96125,0.01474999999999227,0.014999999999986358,33.613445378175406
Mean1,321.135,321.135,321.16700000000003,0.03200000000003911,False,0.16099999999994452,0.19299999999998363,1,0.5487100662533311,321.151,0.016000000000019554,0.016000000000019554,31.24999999996181
Mean1,321.328,321.328,321.35775,0.02975000000003547,False,0.1582499999999527,0.18799999999998818,1,0.5251746774852131,321.34250000000003,0.014500000000055024,0.015249999999980446,33.61344537811119
Mean1,321.51599999999996,321.51599999999996,321.547,0.031000000000062755,False,0.16149999999998954,0.1925000000000523,1,0.5387576290609412,321.53075,0.014750000000049113,0.016250000000013642,32.25806451606373
Mean1,321.7085,321.7085,321.7395,0.03100000000000591,False,0.1582499999999527,0.18924999999995862,1,0.5427620382745615,321.72375,0.015249999999980446,0.015750000000025466,32.25806451612288
Mean1,321.89775,321.89775,321.92775,0.03000000000002956,False,0.16024999999996226,0.19024999999999181,1,0.5291632964608785,321.91225000000003,0.014500000000055024,0.015499999999974534,33.33333333330049
Mean1,322.08799999999997,322.08799999999997,322.12025,0.0322500000000332,False,0.15974999999997408,0.19200000000000728,1,0.5557898609833679,322.10450000000003,0.016500000000064574,0.015749999999968622,31.007751937952577
Mean1,322.28,322.28,322.30925,0.029250000000047294,False,0.15949999999998,0.18875000000002728,1,0.5227476905322533,322.2945,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,322.46875,322.46875,322.50125,0.032500000000027285,False,0.16024999999996226,0.19274999999998954,1,0.5748193847327041,322.48525,0.01650000000000773,0.016000000000019554,30.76923076920494
Mean1,322.6615,322.6615,322.69125,0.02975000000003547,False,0.1584999999999468,0.18824999999998226,1,0.5291199171548776,322.67625,0.01474999999999227,0.015000000000043201,33.61344537811119
Mean1,322.84975,322.84975,322.881,0.03125,False,0.1612500000000523,0.1925000000000523,1,0.5355384015863602,322.86475,0.015000000000043201,0.0162499999999568,32.0
Mean1,323.04225,323.04225,323.073,0.03074999999995498,False,0.15850000000000364,0.18924999999995862,1,0.5392334908523091,323.0575,0.015249999999980446,0.015499999999974534,32.52032520329964
Mean1,323.2315,323.2315,323.26175,0.030250000000023647,False,0.1605000000000132,0.19075000000003683,1,0.5285920032818313,323.24625000000003,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,323.42225,323.42225,323.45425,0.031999999999982265,False,0.15975000000003092,0.1917500000000132,1,0.5531563363320601,323.43875,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,323.61400000000003,323.61400000000003,323.64325,0.02924999999999045,False,0.15999999999996817,0.18924999999995862,1,0.5210524518006655,323.62850000000003,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,323.80325,323.80325,323.83525,0.031999999999982265,False,0.16100000000000136,0.19299999999998363,1,0.5428365626589517,323.81975,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,323.99625,323.99625,324.02575,0.029500000000041382,False,0.15850000000000364,0.18800000000004502,1,0.5445496898619728,324.01075000000003,0.014500000000055024,0.014999999999986358,33.89830508469821
Mean1,324.18425,324.18425,324.216,0.03174999999998818,False,0.16124999999999545,0.19299999999998363,1,0.5393522350457933,324.1995,0.015249999999980446,0.01650000000000773,31.496062992137713
Mean1,324.37725,324.37725,324.4075,0.030250000000023647,False,0.1582499999999527,0.18849999999997635,1,0.5318250902687051,324.392,0.01474999999999227,0.015500000000031378,33.05785123964358
Mean1,324.56575,324.56575,324.59675,0.03100000000000591,False,0.16100000000000136,0.19200000000000728,1,0.531838338081705,324.58075,0.015000000000043201,0.01599999999996271,32.25806451612288
Mean1,324.75775,324.75775,324.78925,0.03149999999999409,False,0.15874999999999773,0.19024999999999181,1,0.547842773231925,324.7735,0.015750000000025466,0.015749999999968622,31.746031746037705
Mean1,324.948,324.948,324.9775,0.029500000000041382,False,0.16049999999995634,0.18999999999999773,1,0.5253382836430438,324.96250000000003,0.014500000000055024,0.014999999999986358,33.89830508469821
Mean1,325.138,325.138,325.17025,0.0322500000000332,False,0.16024999999996226,0.19249999999999545,1,0.5550745304488405,325.15475,0.01675000000000182,0.015500000000031378,31.007751937952577
Mean1,325.3305,325.3305,325.35975,0.029250000000047294,False,0.15949999999998,0.18875000000002728,1,0.5191561726583591,325.345,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,325.51925,325.51925,325.55225,0.03300000000001546,False,0.15999999999996817,0.19299999999998363,1,0.585644595413443,325.53625,0.016999999999995907,0.016000000000019554,30.303030303016104
Mean1,325.71225,325.71225,325.74175,0.029500000000041382,False,0.15850000000000364,0.18800000000004502,1,0.5208298274688143,325.72675,0.014499999999998181,0.015000000000043201,33.89830508469821
Mean1,325.90025,325.90025,325.93175,0.03149999999999409,False,0.16124999999999545,0.19274999999998954,1,0.5371275266486231,325.9155,0.015249999999980446,0.016250000000013642,31.746031746037705
Mean1,326.093,326.093,326.12375,0.03074999999995498,False,0.15850000000000364,0.18924999999995862,1,0.5367126539823779,326.108,0.014999999999986358,0.015749999999968622,32.52032520329964
Mean1,326.28225,326.28225,326.3125,0.030250000000023647,False,0.16075000000000728,0.19100000000003092,1,0.5283524994574792,326.29675000000003,0.014500000000055024,0.015749999999968622,33.05785123964358
Mean1,326.47325,326.47325,326.505,0.03174999999998818,False,0.15949999999998,0.19124999999996817,1,0.5531844292369936,326.48925,0.016000000000019554,0.015749999999968622,31.496062992137713
Mean1,326.6645,326.6645,326.69375,0.029250000000047294,False,0.16049999999995634,0.18975000000000364,1,0.5215823544809912,326.67900000000003,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,326.85425,326.85425,326.88625,0.03200000000003911,False,0.16049999999995634,0.19249999999999545,1,0.5484492069695692,326.87075,0.01650000000000773,0.015500000000031378,31.24999999996181
Mean1,327.04675,327.04675,327.0765,0.02975000000003547,False,0.1592499999999859,0.18900000000002137,1,0.555140514918266,327.0615,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,327.23575,327.23575,327.2675,0.03174999999998818,False,0.16150000000004638,0.19325000000003456,1,0.5443940258384267,327.2515,0.015750000000025466,0.01599999999996271,31.496062992137713
Mean1,327.42900000000003,327.42900000000003,327.4585,0.02949999999998454,False,0.15899999999999181,0.18849999999997635,1,0.5208321737553019,327.44350000000003,0.014499999999998181,0.014999999999986358,33.89830508476353
Mean1,327.6175,327.6175,327.649,0.03149999999999409,False,0.16174999999998363,0.19324999999997772,1,0.5385582035889742,327.63275,0.015249999999980446,0.016250000000013642,31.746031746037705
Mean1,327.81075,327.81075,327.841,0.030250000000023647,False,0.15850000000000364,0.18875000000002728,1,0.5327965197936944,327.82550000000003,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,327.9995,327.9995,328.03025,0.030750000000011823,False,0.16124999999999545,0.19200000000000728,1,0.5326113420131978,328.01425,0.01474999999999227,0.016000000000019554,32.52032520323953
Mean1,328.1915,328.1915,328.223,0.03149999999999409,False,0.15899999999993497,0.19049999999992906,1,0.5457165316705064,328.20725,0.015749999999968622,0.015750000000025466,31.746031746037705
Mean1,328.38199999999995,328.38199999999995,328.4115,0.029500000000041382,False,0.16100000000000136,0.19050000000004275,1,0.5264784864622907,328.3965,0.014500000000055024,0.014999999999986358,33.89830508469821
Mean1,328.5725,328.5725,328.605,0.032500000000027285,False,0.15949999999998,0.19200000000000728,1,0.5788091555032415,328.58925,0.01675000000000182,0.015750000000025466,30.76923076920494
Mean1,328.7645,328.7645,328.79375,0.02924999999999045,False,0.16075000000000728,0.18999999999999773,1,0.5307255030975241,328.779,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,328.9545,328.9545,328.9865,0.031999999999982265,False,0.16100000000000136,0.19299999999998363,1,0.5498808849530019,328.971,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,329.1475,329.1475,329.1765,0.028999999999996362,False,0.160000000000025,0.18900000000002137,1,0.5223884142395331,329.16175,0.014250000000004093,0.01474999999999227,34.48275862069398
Mean1,329.3365,329.3365,329.3685,0.031999999999982265,False,0.16149999999998954,0.1934999999999718,1,0.5467834453533917,329.353,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,329.53,329.53,329.55925,0.029250000000047294,False,0.1592499999999859,0.1885000000000332,1,0.524119412442584,329.54425000000003,0.014250000000060936,0.014999999999986358,34.18803418797891
Mean1,329.7185,329.7185,329.7505,0.031999999999982265,False,0.16174999999998363,0.1937499999999659,1,0.5413513789029805,329.73425000000003,0.015750000000025466,0.0162499999999568,31.25000000001732
Mean1,329.91225,329.91225,329.94199999999995,0.029749999999978627,False,0.15875000000005457,0.1885000000000332,1,0.5270473973970883,329.92675,0.014500000000055024,0.015249999999923602,33.613445378175406
Mean1,330.10075,330.10075,330.13300000000004,0.0322500000000332,False,0.1612499999999386,0.1934999999999718,1,0.576674052407292,330.11650000000003,0.015750000000025466,0.01650000000000773,31.007751937952577
Mean1,330.29425,330.29425,330.3245,0.030250000000023647,False,0.15899999999999181,0.18925000000001546,1,0.5327749455386602,330.30925,0.015000000000043201,0.015249999999980446,33.05785123964358
Mean1,330.4835,330.4835,330.51475,0.03125,False,0.16174999999998363,0.19299999999998363,1,0.5341259427780068,330.4985,0.014999999999986358,0.016250000000013642,32.0
Mean1,330.6765,330.6765,330.70725,0.030750000000011823,False,0.15874999999999773,0.18950000000000955,1,0.5361875946817588,330.6915,0.015000000000043201,0.015749999999968622,32.52032520323953
Mean1,330.866,330.866,330.8965,0.030500000000017735,False,0.16174999999998363,0.19225000000000136,1,0.528988284926023,330.88075000000003,0.014750000000049113,0.015749999999968622,32.78688524588257
Mean1,331.05825,331.05825,331.08975,0.03149999999999409,False,0.15899999999999181,0.1904999999999859,1,0.5475874005425619,331.074,0.015750000000025466,0.015749999999968622,31.746031746037705
Mean1,331.24875,331.24875,331.2785,0.02975000000003547,False,0.16124999999999545,0.19100000000003092,1,0.5267703147373881,331.26325,0.014500000000055024,0.015249999999980446,33.61344537811119
Mean1,331.43975,331.43975,331.47175,0.031999999999982265,False,0.160000000000025,0.19200000000000728,1,0.5534274966387019,331.45625,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,331.63175,331.63175,331.661,0.02924999999999045,False,0.16124999999999545,0.1904999999999859,1,0.533205643193104,331.646,0.014250000000004093,0.014999999999986358,34.18803418804535
Mean1,331.82225,331.82225,331.85475,0.032500000000027285,False,0.15974999999997408,0.19225000000000136,1,0.5786245985240195,331.839,0.01675000000000182,0.015750000000025466,30.76923076920494
Mean1,332.0145,332.0145,332.0435,0.028999999999996362,False,0.16100000000000136,0.18999999999999773,1,0.5182468691472008,332.029,0.014499999999998181,0.014499999999998181,34.48275862069398
Mean1,332.2045,332.2045,332.2365,0.031999999999982265,False,0.16100000000000136,0.19299999999998363,1,0.5533720247810128,332.221,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,332.3975,332.3975,332.42675,0.029250000000047294,False,0.15949999999998,0.18875000000002728,1,0.5236741505132037,332.41175,0.014250000000004093,0.015000000000043201,34.18803418797891
Mean1,332.58625,332.58625,332.6185,0.03224999999997635,False,0.16149999999998954,0.1937499999999659,1,0.5476054146911357,332.6025,0.016250000000013642,0.01599999999996271,31.00775193800723
Mean1,332.78,332.78,332.80925,0.029250000000047294,False,0.1592499999999859,0.1885000000000332,1,0.524275010351125,332.7945,0.014500000000055024,0.01474999999999227,34.18803418797891
Mean1,332.9685,332.9685,333.0005,0.031999999999982265,False,0.16149999999998954,0.1934999999999718,1,0.5444016569128749,332.98425000000003,0.015750000000025466,0.0162499999999568,31.25000000001732
Mean1,333.162,333.162,333.19199999999995,0.029999999999972715,False,0.15875000000005457,0.18875000000002728,1,0.5298481372550007,333.17675,0.014750000000049113,0.015249999999923602,33.33333333336365
Mean1,333.35075,333.35075,333.38300000000004,0.0322500000000332,False,0.16149999999998954,0.19375000000002274,1,0.5731131478250135,333.36650000000003,0.015750000000025466,0.01650000000000773,31.007751937952577
Mean1,333.5445,333.5445,333.57475,0.030249999999966803,False,0.15899999999999181,0.18924999999995862,1,0.5382519184748146,333.5595,0.014999999999986358,0.015249999999980446,33.0578512397057
Mean1,333.73375,333.73375,333.765,0.03125,False,0.16225000000002865,0.19350000000002865,1,0.5368373680299373,333.7485,0.01474999999999227,0.01650000000000773,32.0
Mean1,333.92725,333.92725,333.95775,0.03049999999996089,False,0.15900000000004866,0.18950000000000955,1,0.5400374852839278,333.94225,0.014999999999986358,0.015499999999974534,32.78688524594368
Mean1,334.11675,334.11675,334.14775,0.03099999999994907,False,0.16175000000004047,0.19274999999998954,1,0.5341836866913894,334.1315,0.01474999999999227,0.0162499999999568,32.25806451618203
Mean1,334.3095,334.3095,334.34075,0.03125,False,0.15899999999999181,0.19024999999999181,1,0.5459039137894929,334.325,0.015499999999974534,0.015750000000025466,32.0
Mean1,334.49975,334.49975,334.53025,0.030500000000017735,False,0.16149999999998954,0.19200000000000728,1,0.5338514779855075,334.5145,0.01474999999999227,0.015750000000025466,32.78688524588257
Mean1,334.69175,334.69175,334.7235,0.03174999999998818,False,0.15899999999999181,0.19074999999998,1,0.5482894676860393,334.708,0.016250000000013642,0.015499999999974534,31.496062992137713
Mean1,334.8825,334.8825,334.9135,0.03100000000000591,False,0.16075000000000728,0.1917500000000132,1,0.5698798916530496,334.8975,0.014999999999986358,0.016000000000019554,32.25806451612288
Mean1,335.07425,335.07425,335.106,0.03174999999998818,False,0.15975000000003092,0.1915000000000191,1,0.5516866986791067,335.09025,0.016000000000019554,0.015749999999968622,31.496062992137713
Mean1,335.26575,335.26575,335.2955,0.029749999999978627,False,0.16124999999999545,0.19099999999997408,1,0.5293452218056607,335.28025,0.014499999999998181,0.015249999999980446,33.613445378175406
Mean1,335.45675,335.45675,335.48875,0.031999999999982265,False,0.160000000000025,0.19200000000000728,1,0.5568688869725795,335.47325,0.01650000000000773,0.015499999999974534,31.25000000001732
Mean1,335.64875,335.64875,335.67800000000005,0.029250000000047294,False,0.1612499999999386,0.1904999999999859,1,0.5258129140500076,335.66325,0.014499999999998181,0.014750000000049113,34.18803418797891
Mean1,335.83925,335.83925,335.8715,0.0322500000000332,False,0.16049999999995634,0.19274999999998954,1,0.5555514755654589,335.856,0.01675000000000182,0.015500000000031378,31.007751937952577
Mean1,336.032,336.032,336.061,0.028999999999996362,False,0.1605000000000132,0.18950000000000955,1,0.5248879844286911,336.0465,0.014499999999998181,0.014499999999998181,34.48275862069398
Mean1,336.2215,336.2215,336.25375,0.0322500000000332,False,0.16074999999995043,0.19299999999998363,1,0.5585910316483241,336.23825,0.01675000000000182,0.015500000000031378,31.007751937952577
Mean1,336.4145,336.4145,336.44425,0.02975000000003547,False,0.15949999999998,0.18925000000001546,1,0.5557486423991183,336.42925,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,336.60375,336.60375,336.63599999999997,0.03224999999997635,False,0.16175000000004047,0.19400000000001683,1,0.5480791329312539,336.62,0.016250000000013642,0.01599999999996271,31.00775193800723
Mean1,336.79775,336.79775,336.827,0.02924999999999045,False,0.15999999999996817,0.18924999999995862,1,0.5238623087997968,336.81225,0.014499999999998181,0.01474999999999227,34.18803418804535
Mean1,336.98699999999997,336.98699999999997,337.019,0.03200000000003911,False,0.16149999999998954,0.19350000000002865,1,0.5482153800966649,337.003,0.016000000000019554,0.016000000000019554,31.24999999996181
Mean1,337.1805,337.1805,337.21,0.02949999999998454,False,0.15975000000003092,0.18925000000001546,1,0.5264115582808864,337.19525,0.01474999999999227,0.01474999999999227,33.89830508476353
Mean1,337.36975,337.36975,337.4015,0.03174999999998818,False,0.16199999999997772,0.1937499999999659,1,0.5460129099092902,337.38525,0.015499999999974534,0.016250000000013642,31.496062992137713
Mean1,337.5635,337.5635,337.59325,0.02975000000003547,False,0.15899999999999181,0.18875000000002728,1,0.529185674084681,337.57825,0.014750000000049113,0.014999999999986358,33.61344537811119
Mean1,337.75225,337.75225,337.78375,0.03149999999999409,False,0.16250000000002274,0.19400000000001683,1,0.5431626430156236,337.7675,0.015249999999980446,0.016250000000013642,31.746031746037705
Mean1,337.94625,337.94625,337.976,0.029749999999978627,False,0.15949999999998,0.18924999999995862,1,0.5282274635754077,337.961,0.01474999999999227,0.014999999999986358,33.613445378175406
Mean1,338.1355,338.1355,338.168,0.032500000000027285,False,0.16124999999999545,0.19375000000002274,1,0.5788588264096199,338.1515,0.016000000000019554,0.01650000000000773,30.76923076920494
Mean1,338.32925,338.32925,338.35925,0.029999999999972715,False,0.15925000000004275,0.18925000000001546,1,0.529169633771964,338.344,0.01474999999999227,0.015249999999980446,33.33333333336365
Mean1,338.5185,338.5185,338.54975,0.03125,False,0.1624999999999659,0.1937499999999659,1,0.5387537532396242,338.53325,0.01474999999999227,0.01650000000000773,32.0
Mean1,338.71225,338.71225,338.7425,0.030250000000023647,False,0.1592499999999859,0.18950000000000955,1,0.5349258300428731,338.72700000000003,0.014750000000049113,0.015499999999974534,33.05785123964358
Mean1,338.90175,338.90175,338.93300000000005,0.03125000000005684,False,0.1624999999999659,0.19375000000002274,1,0.5393007060447566,338.91675,0.014999999999986358,0.016250000000070486,31.999999999941792
Mean1,339.0955,339.0955,339.12575,0.030249999999966803,False,0.15899999999999181,0.18924999999995862,1,0.5362086017595094,339.11025,0.01474999999999227,0.015499999999974534,33.0578512397057
Mean1,339.28475,339.28475,339.316,0.03125,False,0.16275000000001683,0.19400000000001683,1,0.5365399303265199,339.29975,0.015000000000043201,0.0162499999999568,32.0
Mean1,339.47875,339.47875,339.509,0.030250000000023647,False,0.1592499999999859,0.18950000000000955,1,0.5321255876763682,339.4935,0.01474999999999227,0.015500000000031378,33.05785123964358
Mean1,339.66825,339.66825,339.70025,0.031999999999982265,False,0.16149999999998954,0.1934999999999718,1,0.5765270436432282,339.6835,0.015249999999980446,0.01675000000000182,31.25000000001732
Mean1,339.86175,339.86175,339.89225,0.030500000000017735,False,0.1592499999999859,0.18975000000000364,1,0.536763545611423,339.87675,0.015000000000043201,0.015499999999974534,32.78688524588257
Mean1,340.0515,340.0515,340.0825,0.03100000000000591,False,0.16225000000002865,0.19325000000003456,1,0.5369661666983089,340.06625,0.014750000000049113,0.0162499999999568,32.25806451612288
Mean1,340.24475,340.24475,340.2755,0.030750000000011823,False,0.15874999999999773,0.18950000000000955,1,0.5372339314273243,340.26,0.015249999999980446,0.015500000000031378,32.52032520323953
Mean1,340.43425,340.43425,340.46525,0.03100000000000591,False,0.16199999999997772,0.19299999999998363,1,0.5346215823735153,340.44925,0.014999999999986358,0.016000000000019554,32.25806451612288
Mean1,340.62725,340.62725,340.65825,0.03100000000000591,False,0.1592499999999859,0.19024999999999181,1,0.5437536472376975,340.64275000000004,0.015500000000031378,0.015499999999974534,32.25806451612288
Mean1,340.8175,340.8175,340.848,0.030500000000017735,False,0.1624999999999659,0.19299999999998363,1,0.5323933844168006,340.83225,0.01474999999999227,0.015750000000025466,32.78688524588257
Mean1,341.0105,341.0105,341.04175,0.03125,False,0.15874999999999773,0.18999999999999773,1,0.5450321041396154,341.026,0.015500000000031378,0.015749999999968622,32.0
Mean1,341.2005,341.2005,341.2315,0.03100000000000591,False,0.16175000000004047,0.19275000000004638,1,0.5691040969874667,341.2155,0.015000000000043201,0.01599999999996271,32.25806451612288
Mean1,341.39325,341.39325,341.4245,0.03125,False,0.15949999999998,0.19074999999998,1,0.5493856505986862,341.40875,0.015499999999974534,0.015750000000025466,32.0
Mean1,341.584,341.584,341.61400000000003,0.03000000000002956,False,0.1622499999999718,0.19225000000000136,1,0.5284908315768696,341.5985,0.014499999999998181,0.015500000000031378,33.33333333330049
Mean1,341.77625,341.77625,341.80775,0.03149999999999409,False,0.1592499999999859,0.19074999999998,1,0.5488513711934552,341.79200000000003,0.015750000000025466,0.015749999999968622,31.746031746037705
